N_STREAMS,N_BYTES_PER_STREAM,TOTAL_BYTES,ROUNDTRIP_TIME_NS
100,9250,1850000,17959779
100,9260,1852000,18550772
100,9270,1854000,18365355
100,9280,1856000,17637862
100,9290,1858000,18723352
100,9300,1860000,17733230
100,9310,1862000,17952506
100,9320,1864000,18081640
100,9330,1866000,18513267
100,9340,1868000,17752305
100,9350,1870000,19679675
100,9360,1872000,18049717
100,9370,1874000,18327991
100,9380,1876000,17817180
100,9390,1878000,18306017
100,9400,1880000,17875344
100,9410,1882000,19516483
100,9420,1884000,19016714
100,9430,1886000,18257343
100,9440,1888000,18085143
100,9450,1890000,18589660
100,9460,1892000,19088771
100,9470,1894000,18283892
100,9480,1896000,18997048
100,9490,1898000,18157641
100,9500,1900000,18694796
100,9510,1902000,18159471
100,9520,1904000,18183040
100,9530,1906000,18502064
100,9540,1908000,19386427
100,9550,1910000,18584365
100,9560,1912000,18011838
100,9570,1914000,19154291
100,9580,1916000,18887066
100,9590,1918000,19285613
100,9600,1920000,18481807
100,9610,1922000,18713566
100,9620,1924000,19207115
100,9630,1926000,18365945
100,9640,1928000,18171716
100,9650,1930000,18351416
100,9660,1932000,18502774
100,9670,1934000,18426864
100,9680,1936000,18730640
100,9690,1938000,18781123
100,9700,1940000,18750035
100,9710,1942000,19394199
100,9720,1944000,18496415
100,9730,1946000,19391271
100,9740,1948000,18886369
100,9750,1950000,18505649
100,9760,1952000,18468067
100,9770,1954000,18812630
100,9780,1956000,18953091
100,9790,1958000,19117786
100,9800,1960000,19182454
100,9810,1962000,18787156
100,9820,1964000,18775867
100,9830,1966000,18904850
100,9840,1968000,18792591
100,9850,1970000,18776289
100,9860,1972000,18717054
100,9870,1974000,18732242
100,9880,1976000,18804228
100,9890,1978000,18959376
100,9900,1980000,18957526
100,9910,1982000,19267665
100,9920,1984000,18660969
100,9930,1986000,18854688
100,9940,1988000,18933292
100,9950,1990000,18763873
100,9960,1992000,18860135
100,9970,1994000,20264296
100,9980,1996000,18863390
100,9990,1998000,19951966
100,10000,2000000,19788032
